hostname,TIC_ID,GaiaDR3_ID,Tmag
Kepler-1643,239307743,2082142734285082368,13.1905
Kepler-1644,279917005,2131523450748131456,13.7047
Kepler-1645,28229515,2086724227433964928,13.9481
Kepler-1646,158552258,2102601381497162240,14.4239
Kepler-1647,170344769,2073793420945053824,13.1115
Kepler-1649,137558813,2125699062780742016,14.9673
Kepler-165,123129877,2119814820141727232,14.2294
Kepler-1650,273502299,2078524482038704000,14.5237
Kepler-1651,48353358,2131725447350716032,12.1042
Kepler-1654,123417316,2105415302330571008,12.9495
Kepler-1655,120973167,2100392428275714688,10.6341
Kepler-1656,120255950,2103392720630278656,10.6114
Kepler-166,26814955,2129025841368107136,14.143
Kepler-1660 A,122446960,2101127864119148160,13.057
Kepler-1661,164886585,2104078025612319360,13.5804
Kepler-1663,407001589,2129578826996503040,14.6401
Kepler-1665,122442334,2101773689759891328,13.011
Kepler-1666,273685548,2079523903745213056,14.5845
Kepler-1667,48353636,2131690988831633792,13.0366
Kepler-1668,273132513,2080249100380387712,15.1575
Kepler-1669,169457234,2073652546016392448,15.1228
Kepler-167,137686948,2051933102555095936,13.3685
Kepler-1670,159375845,2102045097334800256,14.9688
Kepler-1671,137337090,2052984785425250176,12.7336
Kepler-1672,170236331,2073677040206349696,11.9857
Kepler-1673,377782148,2131922985785232640,13.183
Kepler-1674,271256817,2079934640055270144,14.9523
Kepler-1675,350987771,2103688489257523584,13.1083
Kepler-1677,274198958,2085575272147044608,13.2143
Kepler-1678,137687119,2051934236426454784,14.4292
Kepler-1679,27006340,2135221108353855744,14.6118
Kepler-168,378087276,2076454926274192128,14.1655
Kepler-1680,169079027,2073697419836171264,13.0949
Kepler-1681,272602477,2080316995223800960,14.0285
Kepler-1682,138477499,2052482617853346944,15.1501
Kepler-1683,274126997,2079071626510258432,14.2801
Kepler-1684,270789362,2128117541685424128,15.07
Kepler-1685,272270869,2079576783379820928,15.3554
Kepler-1686,63005636,2101744552703459712,13.3116
Kepler-1687,416281238,2133086887563878912,14.6674
Kepler-1688,122068161,2101475241074002176,13.335
Kepler-1689,137218786,2052740449026979584,11.678
Kepler-169,120689253,2103788854053938816,13.5624
Kepler-1690,121462999,2102384846425680768,14.1301
Kepler-1691,120819731,2100882501225436032,14.4523
Kepler-1692,158324044,2130641436264397568,13.9464
Kepler-1693,406948151,2129417198787412608,14.2398
Kepler-1694,138425797,2053266741439477248,14.1431
Kepler-1695,270618467,2128168256659148032,14.1342
Kepler-1696,271755153,2077107211548933504,14.9839
Kepler-1697,158551360,2102991776844251264,12.7184
Kepler-1698,138105005,2052368955838887808,12.2813
Kepler-1699,26584080,2129698261447024128,14.1552
Kepler-17,273874849,2086449761846310784,13.6414
Kepler-170,120253745,2104098950692667264,13.8294
Kepler-1700,158325998,2106262274180389376,13.221
Kepler-1701,120899838,2103936497850300928,14.0039
Kepler-1702,164830907,2105983066946463488,15.2004
Kepler-1704,350738167,2136191736602006016,12.7934
Kepler-1705,185335907,2081875484241210240,14.974
Kepler-1708,272716898,2078801971283008128,15.1747
Kepler-1709,164464070,2105135854577044480,11.2064
Kepler-171,239229224,2076955822541823744,14.3784
Kepler-1710,137316027,2051808789021826432,12.0892
Kepler-1712,48503881,2132326747070439296,13.219
Kepler-1713,158432813,2105620159389754624,10.5143
Kepler-1714,270698316,2128069334973424000,10.5743
Kepler-1715,138431008,2077420842932795776,11.9182
Kepler-1716,273035189,2078735519547912832,12.3151
Kepler-1717,27396246,2134842189160723072,12.975
Kepler-1718,63212231,2125814129244571264,12.3023
Kepler-1719,120314731,2100196646487547776,12.836
Kepler-172,237157751,2104506319750394624,14.0124
Kepler-1720,272839596,2080378808394131200,14.1352
Kepler-1721,164527535,2106989772919325440,14.324
Kepler-1722,360023124,2076834154709585664,14.2986
Kepler-1723,271040560,2128157158464165504,13.8407
Kepler-1724,27771842,2086649220125927040,14.3436
Kepler-1725,377908774,2076524710904427520,12.6252
Kepler-1726,164721250,2107201909944691968,13.1563
Kepler-1727,122376998,2052880194379878272,14.7826
Kepler-1728,121085785,2100378478222060032,14.4742
Kepler-1729,272708868,2077201219791653248,14.8878
Kepler-173,378160351,2077485271747441280,13.8071
Kepler-1730,351803524,2105275015817638272,14.8937
Kepler-1731,137099260,2050239300586448000,11.8806
Kepler-1732,137547023,2051836379889114240,14.2341
Kepler-1733,122781795,2052549584977429504,14.9313
Kepler-1734,138636741,2077403633010654976,14.8663
Kepler-1735,123206821,2119222252094710912,14.2628
Kepler-1736,394179552,2051368056655683328,14.1472
Kepler-1738,272080244,2080581565208813312,14.9408
Kepler-1739,272279981,2080638877253151232,14.1672
Kepler-174,158434144,2106008493152187392,13.6906
Kepler-1740,138479461,2052381737659167488,14.7909
Kepler-1741,137689252,2053093637076689664,14.7582
Kepler-1742,158326424,2106221351731318784,13.89
Kepler-1743,290035649,2129407784218783488,11.4927
Kepler-1744,159575346,2101955968172274432,14.7612
Kepler-1745,270525576,2077819763799736192,14.3864
Kepler-1746,158722379,2102490189082470528,13.1139
Kepler-1747,164670571,2106814984930919296,15.4109
Kepler-1748,158112888,2106499562532338944,15.3353
Kepler-1749,159389232,2127463224886292224,13.8749
Kepler-175,159099116,2102880210775046528,14.4428
Kepler-1750,424864368,2129654040463673600,15.0292
Kepler-1751,48451491,2132220334960823552,14.7743
Kepler-1752,417655835,2136207095405014912,15.2363
Kepler-1753,158664331,2130405075624683136,14.9283
Kepler-1754,27532561,2134972275129562752,15.16
Kepler-1755,239225129,2073715630497465856,13.9165
Kepler-1756,377910183,2076572092984362880,15.0357
Kepler-1757,273378480,2086312941367921408,14.7917
Kepler-1758,169932440,2073662166743600896,14.4303
Kepler-1759,267989857,2086879189856001024,13.642
Kepler-176,271159950,2078286197246582016,13.9508
Kepler-1760,48421060,2131804925724122240,13.7619
Kepler-1761,48421337,2131817707546856320,13.9051
Kepler-1762,122447896,2101083368257255040,14.6824
Kepler-1763,138575125,2076537252208879104,13.0851
Kepler-1764,138431522,2077411363951616512,14.3207
Kepler-1765,273773509,2078527986732237824,14.282
Kepler-1766,270958237,2128151660905893504,12.4463
Kepler-1767,270619473,2128221376815734528,15.1591
Kepler-1768,239236731,2076155515517119744,12.9639
Kepler-1769,271261159,2078083436127470080,12.0487
Kepler-177,158172348,2106339927188171776,14.4957
Kepler-1770,268603980,2075969526254302848,13.766
Kepler-1771,26583944,2129746468160336768,13.2433
Kepler-1772,122062591,2101002725951186560,12.89
Kepler-1773,120763491,2099957605786905344,12.5396
Kepler-1774,121660779,2102110724433416960,13.4637
Kepler-1775,120892579,2100001036496903040,12.8556
Kepler-1776,159728250,2129103700534539136,13.1518
Kepler-1777,122374509,2051104586182508928,13.4934
Kepler-1778,158433884,2106006156689931648,14.607
Kepler-1779,239309962,2082208254002842240,14.4573
Kepler-178,158394235,2130634667395736704,14.072
Kepler-1780,270862497,2078135461074212736,14.3986
Kepler-1781,63005080,2101755788338161920,15.1636
Kepler-1782,123202646,2117335077826003840,13.0931
Kepler-1783,168811794,2076839480469187712,12.5126
Kepler-1784,273690421,2079270981709055232,14.5756
Kepler-1785,271877992,2080645611761634432,13.6957
Kepler-1786,137687477,2051947739803854336,13.6164
Kepler-1787,158983401,2127803321876716928,14.0155
Kepler-1788,159646433,2127435363438637952,14.5899
Kepler-1789,377730967,2104539202019666432,13.8148
Kepler-179,268057162,2086468453545432960,14.0436
Kepler-1790,271164778,2080062664440262784,13.6564
Kepler-1791,164728985,2104257967562692096,12.9973
Kepler-1792,138805992,2052211416440880384,14.5495
Kepler-1793,351070059,2053593189011583360,15.3151
Kepler-1794,240219049,2082304396854334720,14.6537
Kepler-1795,120893436,2100442009379544320,15.0222
Kepler-1796,185336831,2081915204099064960,13.8768
Kepler-1797,63288848,2126749165104841088,14.8525
Kepler-1798,137315414,2051797274209237376,14.8343
Kepler-1799,298961646,2133366369675069568,15.322
Kepler-18,273690178,2079295583282164992,12.9879
Kepler-180,27532033,2134933208106983168,13.8216
Kepler-1800,169814632,2073686523494136192,12.5401
Kepler-1801,139034625,2076185408488670208,14.5435
Kepler-1802,239291510,2076053604520641024,16.0752
Kepler-1804,185185751,2081919842663938688,13.7989
Kepler-1805,120422519,2103822075621468672,13.8953
Kepler-1806,399954605,2132842177507335424,15.3315
Kepler-1807,159763602,2126190991155243264,13.5198
Kepler-1808,121215333,2100414933904708608,14.6796
Kepler-1809,122300177,2101194109695286272,13.5299
Kepler-181,27767452,2135292507890372224,14.1599
Kepler-1810,351057636,2052658367909936768,14.7708
Kepler-1811,122294261,2101148411242230272,14.6745
Kepler-1812,170346516,2073767994738269952,14.8105
Kepler-1814,399821831,2103845032226500352,14.944
Kepler-1815,239273090,2076050683953049728,14.7874
Kepler-1816,27911400,2135427576021495168,13.8704
Kepler-1817,351804260,2105396099534835456,14.6069
Kepler-1818,120251654,2103614444020842752,13.8452
Kepler-1819,272596372,2080344139417876992,14.8292
Kepler-182,267672183,2133080462292772096,14.4356
Kepler-1820,351189211,2086634445439637376,15.1859
Kepler-1821,27187386,2135051371246744960,14.1483
Kepler-1822,169177842,2076881364987303296,14.9762
Kepler-1823,164559875,2106827216998206336,12.9368
Kepler-1824,360023295,2076833055197955584,14.2415
Kepler-1825,63282889,2125760772871583744,13.7731
Kepler-1826,26749051,2129686991453013248,14.7093
Kepler-1827,137555923,2053573711340731392,12.4638
Kepler-1828,137638020,2051816485600508544,14.3896
Kepler-1829,299028577,2133457388621345024,14.4311
Kepler-183,138214374,2052452140764708480,14.4099
Kepler-1830,138968107,2076662871411824128,13.0912
Kepler-1831,27456723,2134935544568504832,14.5551
Kepler-1832,269263219,2075993990389052160,13.7817
Kepler-1833,159520040,2127402790405934464,12.1701
Kepler-1834,378087161,2076454445237794432,14.2644
Kepler-1835,351799800,2116970280483501952,14.8784
Kepler-1836,137556026,2053579930453436800,15.1559
Kepler-1837,158665571,2130247467504662016,14.9358
Kepler-1838,171585303,2073539536845074176,11.3596
Kepler-1839,27082730,2135105625273603456,14.1375
Kepler-184,63119782,2125831210335846016,13.8197
Kepler-1840,171090560,2075338028623847168,14.3957
Kepler-1841,121329580,2100629063795587840,13.995
Kepler-1842,158216580,2105506497375025024,14.1959
Kepler-1843,137900524,2053569485093626752,12.3805
Kepler-1844,137817056,2051868300086828544,15.1693
Kepler-1845,137892408,2052257355406092160,15.0995
Kepler-1846,271044777,2079893820684922112,13.482
Kepler-1847,272490211,2079680137473255808,15.3793
Kepler-1848,268712158,2085242360641759616,13.0408
Kepler-1849,399821807,2103867224319533824,15.025
Kepler-185,123490444,2105316247502568576,13.8733
Kepler-1850,158389981,2106001651264391040,13.3448
Kepler-1851,352013607,2106494580370491392,15.167
Kepler-1852,121465404,2100570824038577792,14.828
Kepler-1853,164784178,2107294505140214784,14.421
Kepler-1854,120825566,2099068444479581184,13.532
Kepler-1855,237189544,2104475013729123072,14.3443
Kepler-1856,27687265,2135692661402242176,14.7686
Kepler-1857,184556217,2073303313639459840,13.692
Kepler-1858,63205796,2128318305636573824,15.0428
Kepler-1859,270790094,2128198974266072192,14.6473
Kepler-186,268159861,2079000330051813504,13.6403
Kepler-1860,27082724,2135104903719129984,12.9331
Kepler-1861,27649489,2134956572729225728,13.2142
Kepler-1862,27913951,2086847785054193792,15.3126
Kepler-1863,123416041,2105230794833800704,13.0197
Kepler-1864,394172692,2101485548995660416,11.608
Kepler-1865,138431036,2077420641081096576,14.97
Kepler-1866,158213683,2106290208647252608,13.9133
Kepler-1867,271348323,2078080176257415168,12.9574
Kepler-1868,275571117,2078226308223597696,13.1835
Kepler-1869,63368895,2125751461382627840,9.6523
Kepler-187,269264648,2076107343163028992,13.6749
Kepler-1870,138433618,2077299694799977856,12.9026
Kepler-1871,137634508,2051948633156991232,14.0227
Kepler-1872,123230993,2116889775616597120,15.1718
Kepler-1873,271164726,2080062389562356864,14.9859
Kepler-1874,158219569,2105697533221828224,14.2562
Kepler-1875,27912377,2135305805109041152,14.5594
Kepler-1876,171883078,2075132209486310912,10.3551
Kepler-1877,271355270,2128517003703948032,11.7492
Kepler-1878,184998205,2076067073548982784,14.8908
Kepler-1879,121944984,2102232083029221504,12.371
Kepler-188,123235018,2117317829237452160,14.1665
Kepler-1880,121333305,2100625696541277312,15.1754
Kepler-1881,270615772,2126446661968043136,15.293
Kepler-1882,159449495,2126078080761742336,11.9579
Kepler-1883,63121790,2101700297360624128,15.0643
Kepler-1884,272707494,2078716484251777152,14.727
Kepler-1885,158839043,2130910988412248192,14.2713
Kepler-1886,184417747,2073294414466892288,14.9377
Kepler-1887,158844032,2127133753654360192,15.4469
Kepler-1888,122066892,2102245375949400960,11.3796
Kepler-1889,169178161,2076787116226614272,14.9625
Kepler-189,158494327,2106137960646125312,14.251
Kepler-1890,137754713,2053515849540816768,12.4011
Kepler-1891,159221689,2126892067256468736,13.7513
Kepler-1892,268492383,2075381734212529792,14.8333
Kepler-1893,274022334,2079299809530106496,14.3347
Kepler-1894,27531854,2134931077802625792,14.8513
Kepler-1895,26493559,2129716192930293888,14.8623
Kepler-1896,394175334,2101351511654637696,15.2283
Kepler-1897,138645719,2052410599840071040,15.3637
Kepler-1898,121124617,2099597408349457024,12.6832
Kepler-1899,137348756,2051903999855859712,15.2634
Kepler-19,122375047,2051106987063242880,11.3992
Kepler-190,158789380,2127179245948119424,13.5519
Kepler-1900,63010445,2126561732730882432,14.8102
Kepler-1901,159647219,2126648422351703168,14.4171
Kepler-1902,63370825,2077668752749671424,14.6922
Kepler-1903,417655814,2136206476929730688,14.9173
Kepler-1904,299089587,2133344104564365184,14.7606
Kepler-1905,63362238,2128263776731304960,14.5213
Kepler-1906,138366224,2052379641715057408,14.4695
Kepler-1907,123130285,2119409512668086656,13.1513
Kepler-1909,159573063,2101944835616987136,15.1708
Kepler-191,159647213,2126648731589350272,14.2068
Kepler-1910,360023069,2076834463947219584,14.7553
Kepler-1911,171971636,2075162102458709632,11.6492
Kepler-1912,123444694,2119099931425654912,11.7892
Kepler-1913,159304134,2126997654731597440,14.2289
Kepler-1914,137151294,2052735368085096576,15.2009
Kepler-1915,185184560,2081880913079644288,15.304
Kepler-1916,26751240,2128907162832189056,15.3597
Kepler-1917,270857590,2079911859548385536,14.9086
Kepler-1918,63214893,2125711432287012992,15.1696
Kepler-1919,164459883,2105329819599365248,15.3217
Kepler-192,158626833,2130243550494676480,13.6013
Kepler-1920,122716838,2052942900903300352,13.8682
Kepler-1921,239287963,2085204015173031552,12.5272
Kepler-1922,137548365,2051898055621339648,14.7111
Kepler-1923,170346220,2073768407058939648,13.7451
Kepler-1924,270705258,2077774443305045376,14.5995
Kepler-1925,159177232,2127063316192062464,14.7033
Kepler-1926,159649308,2126202432947724160,15.0641
Kepler-1927,184427149,2076827454560320768,12.7874
Kepler-1928,122450696,2052827207364859264,12.1454
Kepler-1929,269029175,2085651305945898368,11.5689
Kepler-193,272496083,2080334106374197376,14.1656
Kepler-1930,169560572,2073655432234604288,12.7643
Kepler-1931,159571280,2126061214423631232,12.1832
Kepler-1932,120496423,2103829913941569664,14.4589
Kepler-1933,120103486,2103314346067173504,12.2136
Kepler-1934,122680921,2051019683267537024,12.3439
Kepler-1935,184469205,2073307917844452480,13.8362
Kepler-1936,159451957,2127007584695708416,12.9679
Kepler-1937,122597057,2101567359532639872,13.6766
Kepler-1938,171972797,2075121459200474880,14.1468
Kepler-1939,120578688,2103800158408255872,12.6441
Kepler-194,63070427,2129234336259850240,14.442
Kepler-1940,159647359,2126645673572302080,14.7452
Kepler-1941,351191396,2086844692677679872,14.2266
Kepler-1942,271350547,2079825273006700160,14.1689
Kepler-1943,138100223,2077381299180152704,13.2845
Kepler-1944,184554636,2073229474559368832,14.7749
Kepler-1946,123451321,2104797381093952256,15.0123
Kepler-1947,272180236,2077219499172974848,12.4445
Kepler-1948,158489110,2131059972237410560,13.0256
Kepler-1949,270611599,2077827284282464896,14.7334
Kepler-195,298837729,2130982113070876160,14.2589
Kepler-1950,158388625,2105573945541164544,14.0116
Kepler-1951,122446866,2101129032350251904,13.6261
Kepler-1952,158635959,2103115403182003328,13.4365
Kepler-1953,158625687,2130377106797534336,14.7954
Kepler-1954,273694735,2078630756707737600,15.1876
Kepler-1955,172372582,2075040537699996288,12.0696
Kepler-1956,27233725,2135052298959703296,14.7855
Kepler-1957,26961214,2128835110460415616,14.138
Kepler-1958,121943923,2102249812654697472,14.9229
Kepler-1959,272173269,2079749303627032448,13.9433
Kepler-196,164828012,2104094071610116608,13.545
Kepler-1960,271253848,2128518348032523392,14.6541
Kepler-1961,120821730,2100656826462352128,15.121
Kepler-1962,122070274,2101255751063996672,14.463
Kepler-1963,272597196,2080561636560110464,13.3905
Kepler-1965,137635841,2051918293507634048,13.1776
Kepler-1966,137627194,2053614049674000512,14.1873
Kepler-1967,268604336,2075973718142345472,12.7345
Kepler-1968,159762011,2126669411851377792,15.3227
Kepler-1969,27240575,2135025601442520192,15.1893
Kepler-197,27397848,2135179533070399232,11.4036
Kepler-1972,121604440,2099783127036908416,10.71
Kepler-1976,26584326,2129671220332872192,14.7897
Kepler-1977,122515768,2051027792165858304,14.9799
Kepler-1978,120693914,2099854801450635520,14.7856
Kepler-1979,122142813,2051368434612892800,14.736
Kepler-198,122519154,2052852912747829760,13.092
Kepler-1980,139036617,2052139123549626240,15.0548
Kepler-1981,121457557,2099583977992504576,12.9475
Kepler-1982,121215807,2100524610190045312,12.2536
Kepler-1983,169078948,2073697660354300544,13.6964
Kepler-1984,137089954,2101508501301083520,14.9141
Kepler-1986,240184288,2125848733801094912,15.1792
Kepler-1987,271958892,2078000289864478976,14.822
Kepler-1989,159450616,2126119862195142272,14.1727
Kepler-199,184090767,2076391669999950720,13.127
Kepler-1990,269119490,2076121602454770560,12.1207
Kepler-1991,164831457,2106371744306291328,14.2222
Kepler-1992,271428166,2079880695265507328,13.0207
Kepler-1993,270700335,2127956360152391168,12.6445
Kepler-1994,273043474,2080271674728481280,11.3139
Kepler-1995,164721823,2107244481660894592,14.5501
Kepler-1996,164892125,2107311723669410560,14.1718
Kepler-1997,273372570,2080296757338392576,15.0138
Kepler-1998,164525250,2107658516506930048,12.1297
Kepler-1999,48131702,2119710538336363904,15.5613
Kepler-20,158554588,2102548708017562112,11.9623
Kepler-200,120252452,2103671481186902912,13.4991
Kepler-2000,350814495,2132144056342471168,14.3009
Kepler-2001,26488618,2130124219123552256,15.1411
Kepler-201,138297190,2077386315701921920,12.5435
Kepler-202,258202719,2104376405579347968,13.199
Kepler-203,169084431,2076792648144511104,13.4773
Kepler-204,120495446,2104071978297949056,13.4265
Kepler-205,399822422,2104076204545773440,12.721
Kepler-206,137342279,2101715862321812736,12.9995
Kepler-207,159217436,2101898759208960640,12.7362
Kepler-208,270781284,2077750803804146176,13.1288
Kepler-209,159652365,2101964558106974848,13.4567
Kepler-21,121214185,2099606483621385216,7.76486
Kepler-210,63283780,2125864573640675968,13.0702
Kepler-211,352007758,2105743987587112064,12.7099
Kepler-212,158551888,2102610280669509888,12.5526
Kepler-213,159521326,2127001056345369984,13.1409
Kepler-214,164785720,2106748052160620928,13.5078
Kepler-215,271352188,2079885608708649344,13.0877
Kepler-216,270698499,2128067720065692672,13.5496
Kepler-217,240178935,2128268380936413568,12.7978
Kepler-218,271662623,2080452613110460928,13.4069
Kepler-219,158838045,2127771917075703424,13.2839
Kepler-22,158984573,2127941757262806656,11.1894
Kepler-220,159759306,2129084935820532608,12.1813
Kepler-221,272601375,2080344586094498432,13.1969
Kepler-222,158625100,2130460394803778816,14.5083
Kepler-223,273876171,2086337508581280256,14.8848
Kepler-224,159642189,2129161734133025408,15.0519
Kepler-225,63203294,2128469007448159232,15.1467
Kepler-226,63204017,2128504397979254528,14.8691
Kepler-227,26539443,2129273849959814656,14.8192
Kepler-228,27772524,2086660283961964416,15.2058
Kepler-229,399912169,2131114947819394816,15.2154
Kepler-23,27083727,2135019107451751168,12.9696
Kepler-230,377782363,2131911750150748160,14.5493
Kepler-231,27006192,2135223204298512128,14.5736
Kepler-232,27686898,2135595045386787200,14.8318
Kepler-233,27843776,2135507084456876928,14.7703
Kepler-234,137318075,2052688467040906624,15.0376
Kepler-235,120765183,2100082125479729792,15.1339
Kepler-236,120044687,2103311150611475968,14.3966
Kepler-237,258348597,2103573865170471680,14.6368
Kepler-238,121460918,2100624562669914240,14.538
Kepler-239,138641300,2077298148611950976,14.6004
Kepler-24,122376177,2052823535171095296,14.4278
Kepler-240,122712446,2101521042605000832,15.0097
Kepler-241,137899939,2053551068272937088,14.6815
Kepler-242,120899945,2103934504985435904,14.7169
Kepler-243,164886497,2104090257679181696,14.4611
Kepler-244,158426969,2102469921138142208,15.0348
Kepler-245,63004906,2101768089124657664,14.9988
Kepler-246,272484980,2077203728052488192,14.429
Kepler-247,158792051,2102911581215700096,14.4462
Kepler-248,275493574,2126266823097360000,14.6571
Kepler-249,272942100,2078807228323035008,14.1501
Kepler-25,120960812,2100451630105041152,10.2768
Kepler-250,159098652,2126903680847794048,14.83
Kepler-251,272489533,2078832551450444032,14.6847
Kepler-252,271769940,2079662785806103936,14.2831
Kepler-253,63065911,2126576679217244160,14.9133
Kepler-254,158665380,2130250731680096384,15.3531
Kepler-255,272083669,2080202611655694336,14.9689
Kepler-256,63362772,2128250926189039488,14.524
Kepler-257,273132699,2080246282881778048,14.7942
Kepler-258,270854411,2128150217796747520,14.5374
Kepler-259,158664318,2130405041264941184,14.6907
Kepler-26,164833065,2107317358665730688,14.5837
Kepler-260,137348863,2051907813786770688,13.6121
Kepler-261,137148674,2052528625536778624,12.9452
Kepler-262,122673489,2051030231707057024,13.759
Kepler-263,137637249,2051832634677771008,14.8343
Kepler-264,137347078,2051738798233021824,12.5578
Kepler-265,122445076,2101776885215761152,14.9117
Kepler-266,271046092,2078328287926130304,15.0506
Kepler-267,269357457,2085626983551485440,14.5133
Kepler-268,137348987,2051908157384215296,13.2581
Kepler-269,122297877,2101854881822529024,15.2112
Kepler-27,137556626,2053586321364864640,15.2427
Kepler-270,123417308,2105415306628609024,13.4626
Kepler-271,164414655,2105343799713595904,12.9431
Kepler-272,268704766,2085701097508446464,14.0701
Kepler-273,159726559,2129193070214982016,14.4498
Kepler-274,137892978,2052307864222921088,14.5312
Kepler-275,137634395,2051950454223150720,14.8751
Kepler-276,138213510,2052304325169514880,14.8896
Kepler-277,120961424,2100389610777053056,12.9339
Kepler-278,122225232,2052881912366613376,10.9187
Kepler-279,158428960,2102456726998624640,13.2412
Kepler-28,63122956,2125731464014361088,14.3281
Kepler-280,159716174,2101761079737564672,13.9604
Kepler-281,270858032,2078404532186285568,15.2229
Kepler-282,164779321,2106739943262307200,14.7256
Kepler-283,270695184,2128811951996688768,15.0899
Kepler-284,275486985,2128818411627270528,15.2726
Kepler-285,26416742,2129295427874937856,14.6046
Kepler-286,290035455,2129503716608032256,15.0579
Kepler-287,417660580,2129509381668153984,14.2453
Kepler-288,121785939,2101215309651322880,14.6516
Kepler-289,273234825,2078515170549178880,13.5102
Kepler-29,273875635,2086435189017387264,14.7752
Kepler-290,158218214,2105538623730974848,14.9548
Kepler-291,158631683,2102509125599126144,15.3933
Kepler-292,271960465,2077140987172577408,15.3554
Kepler-293,158216544,2105506119417943168,14.8204
Kepler-294,158487005,2130315224909221120,15.3175
Kepler-295,164890864,2106402496271967360,13.905
Kepler-296,243271945,2132069633148965888,14.9169
Kepler-297,48304302,2131748747552136960,13.7454
Kepler-298,48217868,2143758128946411904,14.7267
Kepler-299,48304460,2131737340118958336,14.5326
Kepler-30,399794329,2100243616248608896,14.8024
Kepler-300,27458633,2134730897967299968,13.7292
Kepler-301,48419097,2131867357368794624,13.7958
Kepler-302,270951852,2078195212660287616,14.9878
Kepler-303,164460208,2105113765565227648,13.5887
Kepler-304,377909730,2076565805151925760,14.1673
Kepler-305,171879024,2073547954981763328,15.1395
Kepler-306,121660143,2102067396802935680,14.9424
Kepler-307,169930145,2073691303802278784,13.5238
Kepler-308,184162776,2076400156855612416,15.3489
Kepler-309,273373488,2086315415269037696,14.4409
Kepler-31,270788519,2128013019361703936,14.8089
Kepler-310,158840828,2127798442794047104,13.7728
Kepler-311,351898154,2119534646538533888,13.3373
Kepler-312,274030824,2078450436800904448,12.4919
Kepler-313,28448998,2086932653608913024,13.5993
Kepler-314,271052158,2077540827141811200,11.9838
Kepler-315,273694712,2078635910668511872,14.772
Kepler-316,159522175,2126214287057239680,14.4142
Kepler-317,138890353,2052163518963966336,14.8665
Kepler-318,274198407,2085559604106082688,12.7994
Kepler-319,121786630,2101230049979183232,13.3015
Kepler-32,273590427,2080287892525359872,14.8153
Kepler-320,275575525,2128079230577866880,13.0599
Kepler-321,271046140,2078327974388092544,12.2916
Kepler-322,123313142,2117317588719059968,12.9875
Kepler-323,137150039,2052582432887909376,12.2594
Kepler-324,243271716,2132078120004385152,13.5467
Kepler-325,267671250,2133021810218800384,14.5024
Kepler-326,270956861,2128098197152438144,13.0846
Kepler-327,63366281,2126336710805475712,14.0142
Kepler-328,184164097,2076373321899335808,15.1414
Kepler-329,268713285,2079224424266279936,14.6357
Kepler-33,158935283,2127355923723254272,13.518
Kepler-330,158727691,2127181926007695744,14.6685
Kepler-331,351063265,2052794982231985664,15.1154
Kepler-332,158272257,2130683904901068800,13.4066
Kepler-333,137556197,2053581167404822272,13.9691
Kepler-334,158394479,2130661880308812800,12.3108
Kepler-335,272085033,2079810120364906880,13.5035
Kepler-336,122298677,2101792175301394048,13.1373
Kepler-337,159226052,2127851116271982848,12.2449
Kepler-338,258203303,2104344141784539264,11.6676
Kepler-339,26817284,2128911251641171200,14.0018
Kepler-34,272369124,2079692678777827712,14.3388
Kepler-340,184247532,2076383625510685824,12.1019
Kepler-341,159179987,2102815683186036096,14.0963
Kepler-342,63293562,2128298617506651904,12.7328
Kepler-343,63120970,2125773279815846656,13.65
Kepler-344,63289452,2128263364414395136,14.7913
Kepler-345,271546191,2080067749681845504,13.2971
Kepler-346,158660363,2130363259822710272,14.6603
Kepler-347,299158566,2132614922197436928,14.0431
Kepler-348,169180792,2073750986669231232,12.2205
Kepler-349,270615037,2126415051008325376,14.2581
Kepler-35,271040768,2128155371757730816,15.2136
Kepler-350,120498491,2100338792725538048,13.3257
Kepler-351,158218178,2105491997566014336,15.435
Kepler-352,269271535,2085281530744134272,12.4085
Kepler-353,239229234,2076953069455745920,14.7819
Kepler-354,120578185,2103860562828483712,14.8554
Kepler-355,279915745,2105535462635217792,14.6144
Kepler-356,137636895,2051842839520109568,12.5639
Kepler-357,159649595,2126194667646233984,14.8979
Kepler-358,26815908,2128902558627267200,14.8598
Kepler-359,275568400,2077683871034907648,15.3983
Kepler-36,350810590,2129931456691176576,11.6826
Kepler-360,158213532,2106316012810255104,14.3332
Kepler-361,272601590,2080340222407746816,13.1225
Kepler-362,63069779,2129141083930129536,14.0054
Kepler-363,258349590,2104466153215402624,12.8016
Kepler-364,123358019,2119591206965104768,13.2322
Kepler-366,27914560,2086824935828106496,14.3354
Kepler-367,28159518,2087250476887856256,12.1956
Kepler-368,63066763,2126660856277325696,12.3292
Kepler-369,26961231,2128835935094128512,14.5771
Kepler-37,164652245,2106674071344722688,9.0638
Kepler-370,137411225,2053578521704124160,14.6657
Kepler-371,137550286,2052702348375966208,13.3487
Kepler-372,350810559,2129931942027348608,14.4297
Kepler-373,299218776,2133124511477266176,13.9901
Kepler-374,270863576,2077745168807120128,14.1816
Kepler-375,299032517,2130963696251416960,15.1772
Kepler-376,137219378,2052681801254023808,13.3032
Kepler-377,184015535,2073157456550947200,13.4007
Kepler-378,271354634,2080095512350543744,11.7943
Kepler-379,184167421,2073167180357401984,12.959
Kepler-38,158316612,2105448841733970432,13.4314
Kepler-380,48132154,2143746515354698496,13.2133
